step,state,fitness,N,K,D,rep,condition,landscape_seed,start_fitness
23,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
24,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
25,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
26,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
27,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
28,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
29,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
30,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
31,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
32,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
33,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
34,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
35,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
36,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
37,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
38,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
39,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
40,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
41,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
42,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
43,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
44,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
45,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
46,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
47,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
48,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
49,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
50,1820,0.7596410110388736,16,4,8,2,HM_channel,190345455,0.4030898857106658
0,1593,0.5524726187601268,16,4,1,3,HM_channel,520712876,0.5524726187601268
1,1849,0.6162012698259984,16,4,1,3,HM_channel,520712876,0.5524726187601268
2,1849,0.6162012698259984,16,4,1,3,HM_channel,520712876,0.5524726187601268
3,18233,0.6269171822251394,16,4,1,3,HM_channel,520712876,0.5524726187601268
4,51001,0.6799952273433204,16,4,1,3,HM_channel,520712876,0.5524726187601268
5,51001,0.6799952273433204,16,4,1,3,HM_channel,520712876,0.5524726187601268
6,51001,0.6799952273433204,16,4,1,3,HM_channel,520712876,0.5524726187601268
7,51001,0.6799952273433204,16,4,1,3,HM_channel,520712876,0.5524726187601268
8,51001,0.6799952273433204,16,4,1,3,HM_channel,520712876,0.5524726187601268
9,51001,0.6799952273433204,16,4,1,3,HM_channel,520712876,0.5524726187601268
10,51065,0.6762694283812719,16,4,1,3,HM_channel,520712876,0.5524726187601268
11,51193,0.7162546395198688,16,4,1,3,HM_channel,520712876,0.5524726187601268
12,51193,0.7162546395198688,16,4,1,3,HM_channel,520712876,0.5524726187601268
13,51193,0.7162546395198688,16,4,1,3,HM_channel,520712876,0.5524726187601268
14,51193,0.7162546395198688,16,4,1,3,HM_channel,520712876,0.5524726187601268
15,51193,0.7162546395198688,16,4,1,3,HM_channel,520712876,0.5524726187601268
16,51193,0.7162546395198688,16,4,1,3,HM_channel,520712876,0.5524726187601268
17,51192,0.7029183009157118,16,4,1,3,HM_channel,520712876,0.5524726187601268
18,51192,0.7029183009157118,16,4,1,3,HM_channel,520712876,0.5524726187601268
19,51193,0.7162546395198688,16,4,1,3,HM_channel,520712876,0.5524726187601268
20,51192,0.7029183009157118,16,4,1,3,HM_channel,520712876,0.5524726187601268
21,51194,0.7171543043316431,16,4,1,3,HM_channel,520712876,0.5524726187601268
22,51186,0.7104796388417415,16,4,1,3,HM_channel,520712876,0.5524726187601268
23,59378,0.7539544893128277,16,4,1,3,HM_channel,520712876,0.5524726187601268
24,59378,0.7539544893128277,16,4,1,3,HM_channel,520712876,0.5524726187601268
25,59378,0.7539544893128277,16,4,1,3,HM_channel,520712876,0.5524726187601268
26,59378,0.7539544893128277,16,4,1,3,HM_channel,520712876,0.5524726187601268
27,59378,0.7539544893128277,16,4,1,3,HM_channel,520712876,0.5524726187601268
28,59378,0.7539544893128277,16,4,1,3,HM_channel,520712876,0.5524726187601268
29,59378,0.7539544893128277,16,4,1,3,HM_channel,520712876,0.5524726187601268
30,59378,0.7539544893128277,16,4,1,3,HM_channel,520712876,0.5524726187601268
31,59378,0.7539544893128277,16,4,1,3,HM_channel,520712876,0.5524726187601268
32,59378,0.7539544893128277,16,4,1,3,HM_channel,520712876,0.5524726187601268
33,59378,0.7539544893128277,16,4,1,3,HM_channel,520712876,0.5524726187601268
34,59378,0.7539544893128277,16,4,1,3,HM_channel,520712876,0.5524726187601268
35,59378,0.7539544893128277,16,4,1,3,HM_channel,520712876,0.5524726187601268
36,59378,0.7539544893128277,16,4,1,3,HM_channel,520712876,0.5524726187601268
37,59378,0.7539544893128277,16,4,1,3,HM_channel,520712876,0.5524726187601268
38,59378,0.7539544893128277,16,4,1,3,HM_channel,520712876,0.5524726187601268
39,59378,0.7539544893128277,16,4,1,3,HM_channel,520712876,0.5524726187601268
40,59378,0.7539544893128277,16,4,1,3,HM_channel,520712876,0.5524726187601268
41,59378,0.7539544893128277,16,4,1,3,HM_channel,520712876,0.5524726187601268
42,59378,0.7539544893128277,16,4,1,3,HM_channel,520712876,0.5524726187601268
43,58354,0.7334727596729839,16,4,1,3,HM_channel,520712876,0.5524726187601268
44,58322,0.7662836514044874,16,4,1,3,HM_channel,520712876,0.5524726187601268
45,58322,0.7662836514044874,16,4,1,3,HM_channel,520712876,0.5524726187601268
46,58322,0.7662836514044874,16,4,1,3,HM_channel,520712876,0.5524726187601268
47,58322,0.7662836514044874,16,4,1,3,HM_channel,520712876,0.5524726187601268
48,58322,0.7662836514044874,16,4,1,3,HM_channel,520712876,0.5524726187601268
49,58322,0.7662836514044874,16,4,1,3,HM_channel,520712876,0.5524726187601268
50,58322,0.7662836514044874,16,4,1,3,HM_channel,520712876,0.5524726187601268
0,1593,0.5524726187601268,16,4,2,3,HM_channel,520712876,0.5524726187601268
1,9753,0.6032435064021914,16,4,2,3,HM_channel,520712876,0.5524726187601268
2,8728,0.619144030378751,16,4,2,3,HM_channel,520712876,0.5524726187601268
3,10760,0.6207792856057808,16,4,2,3,HM_channel,520712876,0.5524726187601268
4,11016,0.6514226058785578,16,4,2,3,HM_channel,520712876,0.5524726187601268
5,11020,0.7004271466783628,16,4,2,3,HM_channel,520712876,0.5524726187601268
6,11020,0.7004271466783628,16,4,2,3,HM_channel,520712876,0.5524726187601268
7,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
8,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
9,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
10,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
11,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
12,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
13,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
14,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
15,43804,0.6956049547338974,16,4,2,3,HM_channel,520712876,0.5524726187601268
16,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
17,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
18,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
19,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
20,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
21,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
22,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
23,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
24,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
25,12060,0.7167031537724128,16,4,2,3,HM_channel,520712876,0.5524726187601268
26,12060,0.7167031537724128,16,4,2,3,HM_channel,520712876,0.5524726187601268
27,12060,0.7167031537724128,16,4,2,3,HM_channel,520712876,0.5524726187601268
28,12060,0.7167031537724128,16,4,2,3,HM_channel,520712876,0.5524726187601268
29,12060,0.7167031537724128,16,4,2,3,HM_channel,520712876,0.5524726187601268
30,12060,0.7167031537724128,16,4,2,3,HM_channel,520712876,0.5524726187601268
31,12060,0.7167031537724128,16,4,2,3,HM_channel,520712876,0.5524726187601268
32,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
33,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
34,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
35,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
36,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
37,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
38,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
39,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
40,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
41,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
42,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
43,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
44,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
45,11036,0.7289963471544805,16,4,2,3,HM_channel,520712876,0.5524726187601268
46,43804,0.6956049547338974,16,4,2,3,HM_channel,520712876,0.5524726187601268
47,43806,0.7348959607564731,16,4,2,3,HM_channel,520712876,0.5524726187601268
48,43550,0.792294954117418,16,4,2,3,HM_channel,520712876,0.5524726187601268
49,43550,0.792294954117418,16,4,2,3,HM_channel,520712876,0.5524726187601268
50,43550,0.792294954117418,16,4,2,3,HM_channel,520712876,0.5524726187601268
0,1593,0.5524726187601268,16,4,4,3,HM_channel,520712876,0.5524726187601268
1,1848,0.6252698336098056,16,4,4,3,HM_channel,520712876,0.5524726187601268
2,18230,0.6185858164881154,16,4,4,3,HM_channel,520712876,0.5524726187601268
3,18294,0.681170681040975,16,4,4,3,HM_channel,520712876,0.5524726187601268
4,18292,0.6930652789436605,16,4,4,3,HM_channel,520712876,0.5524726187601268
5,18276,0.706017207536763,16,4,4,3,HM_channel,520712876,0.5524726187601268
6,18276,0.706017207536763,16,4,4,3,HM_channel,520712876,0.5524726187601268
7,17220,0.6705649477532253,16,4,4,3,HM_channel,520712876,0.5524726187601268
8,17220,0.6705649477532253,16,4,4,3,HM_channel,520712876,0.5524726187601268
9,18244,0.6983196632480305,16,4,4,3,HM_channel,520712876,0.5524726187601268
10,18244,0.6983196632480305,16,4,4,3,HM_channel,520712876,0.5524726187601268
11,18244,0.6983196632480305,16,4,4,3,HM_channel,520712876,0.5524726187601268
12,18244,0.6983196632480305,16,4,4,3,HM_channel,520712876,0.5524726187601268
13,17780,0.697529333838114,16,4,4,3,HM_channel,520712876,0.5524726187601268
14,17780,0.697529333838114,16,4,4,3,HM_channel,520712876,0.5524726187601268
15,18276,0.706017207536763,16,4,4,3,HM_channel,520712876,0.5524726187601268
16,18276,0.706017207536763,16,4,4,3,HM_channel,520712876,0.5524726187601268
17,18276,0.706017207536763,16,4,4,3,HM_channel,520712876,0.5524726187601268
18,18276,0.706017207536763,16,4,4,3,HM_channel,520712876,0.5524726187601268
19,18276,0.706017207536763,16,4,4,3,HM_channel,520712876,0.5524726187601268
20,18276,0.706017207536763,16,4,4,3,HM_channel,520712876,0.5524726187601268
21,18276,0.706017207536763,16,4,4,3,HM_channel,520712876,0.5524726187601268
22,18276,0.706017207536763,16,4,4,3,HM_channel,520712876,0.5524726187601268
23,18276,0.706017207536763,16,4,4,3,HM_channel,520712876,0.5524726187601268
24,18244,0.6983196632480305,16,4,4,3,HM_channel,520712876,0.5524726187601268
25,18244,0.6983196632480305,16,4,4,3,HM_channel,520712876,0.5524726187601268
26,18260,0.6853677346549281,16,4,4,3,HM_channel,520712876,0.5524726187601268
27,18244,0.6983196632480305,16,4,4,3,HM_channel,520712876,0.5524726187601268
28,18244,0.6983196632480305,16,4,4,3,HM_channel,520712876,0.5524726187601268
29,18244,0.6983196632480305,16,4,4,3,HM_channel,520712876,0.5524726187601268
30,18276,0.706017207536763,16,4,4,3,HM_channel,520712876,0.5524726187601268
31,18278,0.6941226096340776,16,4,4,3,HM_channel,520712876,0.5524726187601268
32,18276,0.706017207536763,16,4,4,3,HM_channel,520712876,0.5524726187601268
33,18276,0.706017207536763,16,4,4,3,HM_channel,520712876,0.5524726187601268
34,18276,0.706017207536763,16,4,4,3,HM_channel,520712876,0.5524726187601268
35,18276,0.706017207536763,16,4,4,3,HM_channel,520712876,0.5524726187601268
36,18276,0.706017207536763,16,4,4,3,HM_channel,520712876,0.5524726187601268
37,18276,0.706017207536763,16,4,4,3,HM_channel,520712876,0.5524726187601268
38,18276,0.706017207536763,16,4,4,3,HM_channel,520712876,0.5524726187601268
39,18276,0.706017207536763,16,4,4,3,HM_channel,520712876,0.5524726187601268
40,18263,0.6866615376288687,16,4,4,3,HM_channel,520712876,0.5524726187601268
41,18263,0.6866615376288687,16,4,4,3,HM_channel,520712876,0.5524726187601268
42,18263,0.6866615376288687,16,4,4,3,HM_channel,520712876,0.5524726187601268
43,18263,0.6866615376288687,16,4,4,3,HM_channel,520712876,0.5524726187601268
44,18263,0.6866615376288687,16,4,4,3,HM_channel,520712876,0.5524726187601268
45,18295,0.6869262589181713,16,4,4,3,HM_channel,520712876,0.5524726187601268
46,18295,0.6869262589181713,16,4,4,3,HM_channel,520712876,0.5524726187601268
47,18295,0.6869262589181713,16,4,4,3,HM_channel,520712876,0.5524726187601268
48,18263,0.6866615376288687,16,4,4,3,HM_channel,520712876,0.5524726187601268
49,18247,0.6996134662219712,16,4,4,3,HM_channel,520712876,0.5524726187601268
50,18247,0.6996134662219712,16,4,4,3,HM_channel,520712876,0.5524726187601268
0,1593,0.5524726187601268,16,4,8,3,HM_channel,520712876,0.5524726187601268
1,8405,0.5863297681885045,16,4,8,3,HM_channel,520712876,0.5524726187601268
2,58962,0.5943037971103058,16,4,8,3,HM_channel,520712876,0.5524726187601268
3,60102,0.6000767105823902,16,4,8,3,HM_channel,520712876,0.5524726187601268
4,60358,0.6319611262720972,16,4,8,3,HM_channel,520712876,0.5524726187601268
5,59846,0.6882935247012174,16,4,8,3,HM_channel,520712876,0.5524726187601268
6,59846,0.6882935247012174,16,4,8,3,HM_channel,520712876,0.5524726187601268
7,59846,0.6882935247012174,16,4,8,3,HM_channel,520712876,0.5524726187601268
8,59846,0.6882935247012174,16,4,8,3,HM_channel,520712876,0.5524726187601268
9,59846,0.6882935247012174,16,4,8,3,HM_channel,520712876,0.5524726187601268
10,59846,0.6882935247012174,16,4,8,3,HM_channel,520712876,0.5524726187601268
11,59846,0.6882935247012174,16,4,8,3,HM_channel,520712876,0.5524726187601268
12,59846,0.6882935247012174,16,4,8,3,HM_channel,520712876,0.5524726187601268
13,59846,0.6882935247012174,16,4,8,3,HM_channel,520712876,0.5524726187601268
14,59846,0.6882935247012174,16,4,8,3,HM_channel,520712876,0.5524726187601268
15,59846,0.6882935247012174,16,4,8,3,HM_channel,520712876,0.5524726187601268
16,59846,0.6882935247012174,16,4,8,3,HM_channel,520712876,0.5524726187601268
17,59846,0.6882935247012174,16,4,8,3,HM_channel,520712876,0.5524726187601268
18,59846,0.6882935247012174,16,4,8,3,HM_channel,520712876,0.5524726187601268
19,59846,0.6882935247012174,16,4,8,3,HM_channel,520712876,0.5524726187601268
20,59846,0.6882935247012174,16,4,8,3,HM_channel,520712876,0.5524726187601268
21,59846,0.6882935247012174,16,4,8,3,HM_channel,520712876,0.5524726187601268
22,59846,0.6882935247012174,16,4,8,3,HM_channel,520712876,0.5524726187601268
23,59846,0.6882935247012174,16,4,8,3,HM_channel,520712876,0.5524726187601268
24,18386,0.6174526342749864,16,4,8,3,HM_channel,520712876,0.5524726187601268
25,17748,0.6898317895493816,16,4,8,3,HM_channel,520712876,0.5524726187601268
26,17748,0.6898317895493816,16,4,8,3,HM_channel,520712876,0.5524726187601268
27,17748,0.6898317895493816,16,4,8,3,HM_channel,520712876,0.5524726187601268
28,17748,0.6898317895493816,16,4,8,3,HM_channel,520712876,0.5524726187601268
29,17748,0.6898317895493816,16,4,8,3,HM_channel,520712876,0.5524726187601268
30,17748,0.6898317895493816,16,4,8,3,HM_channel,520712876,0.5524726187601268
31,39365,0.5917594130602373,16,4,8,3,HM_channel,520712876,0.5524726187601268
32,39364,0.625762703073023,16,4,8,3,HM_channel,520712876,0.5524726187601268
33,37316,0.6293003136023574,16,4,8,3,HM_channel,520712876,0.5524726187601268
34,37316,0.6293003136023574,16,4,8,3,HM_channel,520712876,0.5524726187601268
35,45509,0.6642582064106681,16,4,8,3,HM_channel,520712876,0.5524726187601268
36,45508,0.68176198642428,16,4,8,3,HM_channel,520712876,0.5524726187601268
37,45508,0.68176198642428,16,4,8,3,HM_channel,520712876,0.5524726187601268
38,45508,0.68176198642428,16,4,8,3,HM_channel,520712876,0.5524726187601268
39,45508,0.68176198642428,16,4,8,3,HM_channel,520712876,0.5524726187601268
40,45508,0.68176198642428,16,4,8,3,HM_channel,520712876,0.5524726187601268
41,45508,0.68176198642428,16,4,8,3,HM_channel,520712876,0.5524726187601268
42,45508,0.68176198642428,16,4,8,3,HM_channel,520712876,0.5524726187601268
43,45510,0.6919204353586774,16,4,8,3,HM_channel,520712876,0.5524726187601268
44,45510,0.6919204353586774,16,4,8,3,HM_channel,520712876,0.5524726187601268
45,45510,0.6919204353586774,16,4,8,3,HM_channel,520712876,0.5524726187601268
46,45510,0.6919204353586774,16,4,8,3,HM_channel,520712876,0.5524726187601268
47,45510,0.6919204353586774,16,4,8,3,HM_channel,520712876,0.5524726187601268
48,46534,0.6845632542100477,16,4,8,3,HM_channel,520712876,0.5524726187601268
49,46534,0.6845632542100477,16,4,8,3,HM_channel,520712876,0.5524726187601268
50,46534,0.6845632542100477,16,4,8,3,HM_channel,520712876,0.5524726187601268
0,18843,0.5427787585408153,16,4,1,4,HM_channel,1967501239,0.5427787585408153
1,18715,0.6311403142288206,16,4,1,4,HM_channel,1967501239,0.5427787585408153
2,18715,0.6311403142288206,16,4,1,4,HM_channel,1967501239,0.5427787585408153
3,18715,0.6311403142288206,16,4,1,4,HM_channel,1967501239,0.5427787585408153
4,18715,0.6311403142288206,16,4,1,4,HM_channel,1967501239,0.5427787585408153
5,2331,0.6156175881361033,16,4,1,4,HM_channel,1967501239,0.5427787585408153
6,2363,0.6190137429381966,16,4,1,4,HM_channel,1967501239,0.5427787585408153
7,2355,0.6615965067501567,16,4,1,4,HM_channel,1967501239,0.5427787585408153
8,2355,0.6615965067501567,16,4,1,4,HM_channel,1967501239,0.5427787585408153
9,2355,0.6615965067501567,16,4,1,4,HM_channel,1967501239,0.5427787585408153
10,3379,0.6524761099296564,16,4,1,4,HM_channel,1967501239,0.5427787585408153
11,2355,0.6615965067501567,16,4,1,4,HM_channel,1967501239,0.5427787585408153
12,2354,0.6704221422096354,16,4,1,4,HM_channel,1967501239,0.5427787585408153
13,2338,0.6808359226766477,16,4,1,4,HM_channel,1967501239,0.5427787585408153
14,2338,0.6808359226766477,16,4,1,4,HM_channel,1967501239,0.5427787585408153
15,3362,0.7179628291463832,16,4,1,4,HM_channel,1967501239,0.5427787585408153
16,3362,0.7179628291463832,16,4,1,4,HM_channel,1967501239,0.5427787585408153
17,36130,0.7360092961494501,16,4,1,4,HM_channel,1967501239,0.5427787585408153
18,36128,0.7496881749267549,16,4,1,4,HM_channel,1967501239,0.5427787585408153
19,44320,0.7400491957402526,16,4,1,4,HM_channel,1967501239,0.5427787585408153
20,36128,0.7496881749267549,16,4,1,4,HM_channel,1967501239,0.5427787585408153
21,36128,0.7496881749267549,16,4,1,4,HM_channel,1967501239,0.5427787585408153
22,36144,0.7369796899970398,16,4,1,4,HM_channel,1967501239,0.5427787585408153
23,36128,0.7496881749267549,16,4,1,4,HM_channel,1967501239,0.5427787585408153
24,36130,0.7360092961494501,16,4,1,4,HM_channel,1967501239,0.5427787585408153
25,36130,0.7360092961494501,16,4,1,4,HM_channel,1967501239,0.5427787585408153
26,36128,0.7496881749267549,16,4,1,4,HM_channel,1967501239,0.5427787585408153
27,36128,0.7496881749267549,16,4,1,4,HM_channel,1967501239,0.5427787585408153
28,36144,0.7369796899970398,16,4,1,4,HM_channel,1967501239,0.5427787585408153
29,36144,0.7369796899970398,16,4,1,4,HM_channel,1967501239,0.5427787585408153
30,36144,0.7369796899970398,16,4,1,4,HM_channel,1967501239,0.5427787585408153
31,36128,0.7496881749267549,16,4,1,4,HM_channel,1967501239,0.5427787585408153
32,36128,0.7496881749267549,16,4,1,4,HM_channel,1967501239,0.5427787585408153
33,36128,0.7496881749267549,16,4,1,4,HM_channel,1967501239,0.5427787585408153
34,36128,0.7496881749267549,16,4,1,4,HM_channel,1967501239,0.5427787585408153
35,36128,0.7496881749267549,16,4,1,4,HM_channel,1967501239,0.5427787585408153
36,36128,0.7496881749267549,16,4,1,4,HM_channel,1967501239,0.5427787585408153
37,36144,0.7369796899970398,16,4,1,4,HM_channel,1967501239,0.5427787585408153
38,3376,0.7389959991019012,16,4,1,4,HM_channel,1967501239,0.5427787585408153
39,3376,0.7389959991019012,16,4,1,4,HM_channel,1967501239,0.5427787585408153
40,36144,0.7369796899970398,16,4,1,4,HM_channel,1967501239,0.5427787585408153
41,3376,0.7389959991019012,16,4,1,4,HM_channel,1967501239,0.5427787585408153
42,3376,0.7389959991019012,16,4,1,4,HM_channel,1967501239,0.5427787585408153
43,3378,0.7187568103991849,16,4,1,4,HM_channel,1967501239,0.5427787585408153
44,3376,0.7389959991019012,16,4,1,4,HM_channel,1967501239,0.5427787585408153
45,36144,0.7369796899970398,16,4,1,4,HM_channel,1967501239,0.5427787585408153
46,36272,0.7194281551622409,16,4,1,4,HM_channel,1967501239,0.5427787585408153
47,36274,0.7136775760081923,16,4,1,4,HM_channel,1967501239,0.5427787585408153
48,36272,0.7194281551622409,16,4,1,4,HM_channel,1967501239,0.5427787585408153
49,36256,0.7360835304190846,16,4,1,4,HM_channel,1967501239,0.5427787585408153
50,36256,0.7360835304190846,16,4,1,4,HM_channel,1967501239,0.5427787585408153
0,18843,0.5427787585408153,16,4,2,4,HM_channel,1967501239,0.5427787585408153
1,18843,0.5427787585408153,16,4,2,4,HM_channel,1967501239,0.5427787585408153
2,18939,0.6068901298155499,16,4,2,4,HM_channel,1967501239,0.5427787585408153
3,18923,0.584260456295241,16,4,2,4,HM_channel,1967501239,0.5427787585408153
4,18794,0.6709727137746797,16,4,2,4,HM_channel,1967501239,0.5427787585408153
5,19818,0.7080996202444151,16,4,2,4,HM_channel,1967501239,0.5427787585408153
6,19818,0.7080996202444151,16,4,2,4,HM_channel,1967501239,0.5427787585408153
7,28010,0.7314469847200178,16,4,2,4,HM_channel,1967501239,0.5427787585408153
8,28010,0.7314469847200178,16,4,2,4,HM_channel,1967501239,0.5427787585408153
9,28010,0.7314469847200178,16,4,2,4,HM_channel,1967501239,0.5427787585408153
10,28010,0.7314469847200178,16,4,2,4,HM_channel,1967501239,0.5427787585408153
11,28010,0.7314469847200178,16,4,2,4,HM_channel,1967501239,0.5427787585408153
12,28010,0.7314469847200178,16,4,2,4,HM_channel,1967501239,0.5427787585408153
13,28008,0.7138891352405152,16,4,2,4,HM_channel,1967501239,0.5427787585408153
14,28008,0.7138891352405152,16,4,2,4,HM_channel,1967501239,0.5427787585408153
15,28010,0.7314469847200178,16,4,2,4,HM_channel,1967501239,0.5427787585408153
16,11562,0.6871072986400715,16,4,2,4,HM_channel,1967501239,0.5427787585408153
17,28010,0.7314469847200178,16,4,2,4,HM_channel,1967501239,0.5427787585408153
18,28010,0.7314469847200178,16,4,2,4,HM_channel,1967501239,0.5427787585408153
19,28010,0.7314469847200178,16,4,2,4,HM_channel,1967501239,0.5427787585408153
20,28010,0.7314469847200178,16,4,2,4,HM_channel,1967501239,0.5427787585408153
21,60778,0.6952165658149496,16,4,2,4,HM_channel,1967501239,0.5427787585408153
22,52522,0.7090237604254027,16,4,2,4,HM_channel,1967501239,0.5427787585408153
23,52586,0.6976759591786068,16,4,2,4,HM_channel,1967501239,0.5427787585408153
24,52586,0.6976759591786068,16,4,2,4,HM_channel,1967501239,0.5427787585408153
25,19818,0.7080996202444151,16,4,2,4,HM_channel,1967501239,0.5427787585408153
26,19818,0.7080996202444151,16,4,2,4,HM_channel,1967501239,0.5427787585408153
27,52586,0.6976759591786068,16,4,2,4,HM_channel,1967501239,0.5427787585408153
28,52586,0.6976759591786068,16,4,2,4,HM_channel,1967501239,0.5427787585408153
29,52522,0.7090237604254027,16,4,2,4,HM_channel,1967501239,0.5427787585408153
30,52522,0.7090237604254027,16,4,2,4,HM_channel,1967501239,0.5427787585408153
31,52522,0.7090237604254027,16,4,2,4,HM_channel,1967501239,0.5427787585408153
32,52522,0.7090237604254027,16,4,2,4,HM_channel,1967501239,0.5427787585408153
33,52522,0.7090237604254027,16,4,2,4,HM_channel,1967501239,0.5427787585408153
34,56619,0.7316881355835301,16,4,2,4,HM_channel,1967501239,0.5427787585408153
35,56619,0.7316881355835301,16,4,2,4,HM_channel,1967501239,0.5427787585408153
36,64811,0.7414711269560068,16,4,2,4,HM_channel,1967501239,0.5427787585408153
37,64811,0.7414711269560068,16,4,2,4,HM_channel,1967501239,0.5427787585408153
38,64811,0.7414711269560068,16,4,2,4,HM_channel,1967501239,0.5427787585408153
39,64811,0.7414711269560068,16,4,2,4,HM_channel,1967501239,0.5427787585408153
40,64811,0.7414711269560068,16,4,2,4,HM_channel,1967501239,0.5427787585408153
41,64811,0.7414711269560068,16,4,2,4,HM_channel,1967501239,0.5427787585408153
42,64811,0.7414711269560068,16,4,2,4,HM_channel,1967501239,0.5427787585408153
43,64811,0.7414711269560068,16,4,2,4,HM_channel,1967501239,0.5427787585408153
44,64811,0.7414711269560068,16,4,2,4,HM_channel,1967501239,0.5427787585408153
45,64811,0.7414711269560068,16,4,2,4,HM_channel,1967501239,0.5427787585408153
46,64811,0.7414711269560068,16,4,2,4,HM_channel,1967501239,0.5427787585408153
47,64811,0.7414711269560068,16,4,2,4,HM_channel,1967501239,0.5427787585408153
48,64811,0.7414711269560068,16,4,2,4,HM_channel,1967501239,0.5427787585408153
49,64811,0.7414711269560068,16,4,2,4,HM_channel,1967501239,0.5427787585408153
50,64811,0.7414711269560068,16,4,2,4,HM_channel,1967501239,0.5427787585408153
0,18843,0.5427787585408153,16,4,4,4,HM_channel,1967501239,0.5427787585408153
1,22811,0.5946768385826726,16,4,4,4,HM_channel,1967501239,0.5427787585408153
2,56619,0.7316881355835301,16,4,4,4,HM_channel,1967501239,0.5427787585408153
3,56619,0.7316881355835301,16,4,4,4,HM_channel,1967501239,0.5427787585408153
